Ýndeks | Python Deðeri | Verilog Deðeri | Fark
22878 | 226 | 225 |   1
22881 | 212 | 211 |   1
22884 | 240 | 239 |   1
22885 | 248 | 247 |   1
22888 | 255 | 254 |   1
22997 | 255 | 254 |   1
22998 | 255 | 254 |   1
23001 | 254 | 253 |   1
23002 | 254 | 253 |   1
23003 | 254 | 253 |   1
23004 | 254 | 253 |   1
23006 | 253 | 252 |   1
23009 | 245 | 244 |   1
23014 | 194 | 195 |   1
23016 | 170 | 169 |   1
23017 | 160 | 158 |   2
23018 | 151 | 149 |   2
23019 | 146 | 144 |   2
23020 | 142 | 140 |   2
23021 | 139 | 137 |   2
23022 | 136 | 135 |   1
23023 | 133 | 132 |   1
23024 | 132 | 131 |   1
23026 | 131 | 130 |   1
23027 | 131 | 130 |   1
23028 | 132 | 131 |   1
23030 | 136 | 135 |   1
23031 | 138 | 137 |   1
23032 | 141 | 140 |   1
23033 | 143 | 142 |   1
23034 | 145 | 144 |   1
23035 | 150 | 148 |   2
23036 | 157 | 156 |   1
23042 | 212 | 211 |   1
23043 | 219 | 218 |   1
23047 | 244 | 243 |   1
23048 | 248 | 247 |   1
23053 | 255 | 254 |   1
23056 | 255 | 254 |   1
23057 | 255 | 254 |   1
23058 | 255 | 254 |   1
23059 | 255 | 254 |   1
23068 | 255 | 254 |   1
23069 | 255 | 254 |   1
23074 | 254 | 253 |   1
23075 | 254 | 253 |   1
23077 | 247 | 246 |   1
23078 | 237 | 236 |   1
23079 | 229 | 228 |   1
23198 | 221 | 220 |   1
23199 | 213 | 212 |   1
23200 | 213 | 212 |   1
23201 | 224 | 223 |   1
23205 | 254 | 253 |   1
23206 | 255 | 254 |   1
23315 | 255 | 254 |   1
23316 | 255 | 254 |   1
23317 | 255 | 254 |   1
23318 | 255 | 254 |   1
23319 | 255 | 254 |   1
23320 | 255 | 254 |   1
23325 | 254 | 253 |   1
23335 | 199 | 200 |   1
23336 | 190 | 191 |   1
23337 | 182 | 183 |   1
23338 | 175 | 174 |   1
23339 | 168 | 167 |   1
23340 | 162 | 161 |   1
23341 | 157 | 156 |   1
23342 | 154 | 152 |   2
23343 | 153 | 151 |   2
23344 | 152 | 150 |   2
23345 | 152 | 150 |   2
23346 | 152 | 150 |   2
23347 | 154 | 152 |   2
23348 | 158 | 157 |   1
23349 | 164 | 163 |   1
23355 | 197 | 196 |   1
23357 | 211 | 210 |   1
23361 | 235 | 234 |   1
23362 | 240 | 239 |   1
23367 | 253 | 252 |   1
23371 | 255 | 254 |   1
23387 | 255 | 254 |   1
23388 | 255 | 254 |   1
23392 | 254 | 253 |   1
23394 | 252 | 251 |   1
23396 | 235 | 234 |   1
23397 | 228 | 227 |   1
23398 | 226 | 225 |   1
23516 | 222 | 221 |   1
23518 | 212 | 211 |   1
23522 | 251 | 250 |   1
23524 | 255 | 254 |   1
23609 | 255 | 254 |   1
23610 | 255 | 254 |   1
23611 | 255 | 254 |   1
23612 | 255 | 254 |   1
23613 | 255 | 254 |   1
23614 | 255 | 254 |   1
23615 | 255 | 254 |   1
23616 | 255 | 254 |   1
23617 | 255 | 254 |   1
23618 | 255 | 254 |   1
23619 | 255 | 254 |   1
23631 | 255 | 254 |   1
23632 | 255 | 254 |   1
23633 | 255 | 254 |   1
23634 | 255 | 254 |   1
23635 | 255 | 254 |   1
23637 | 255 | 254 |   1
23638 | 255 | 254 |   1
23639 | 255 | 254 |   1
23640 | 255 | 254 |   1
23642 | 255 | 254 |   1
23645 | 253 | 252 |   1
23646 | 253 | 252 |   1
23648 | 249 | 248 |   1
23649 | 246 | 245 |   1
23651 | 240 | 239 |   1
23654 | 225 | 224 |   1
23662 | 189 | 190 |   1
23664 | 188 | 189 |   1
23665 | 189 | 190 |   1
23667 | 197 | 198 |   1
23672 | 218 | 217 |   1
23673 | 221 | 220 |   1
23676 | 234 | 233 |   1
23677 | 238 | 237 |   1
23679 | 246 | 245 |   1
23682 | 252 | 251 |   1
23683 | 253 | 252 |   1
23684 | 254 | 253 |   1
23687 | 255 | 254 |   1
23688 | 255 | 254 |   1
23689 | 255 | 254 |   1
23690 | 255 | 254 |   1
23706 | 255 | 254 |   1
23710 | 254 | 253 |   1
23714 | 234 | 233 |   1
23715 | 227 | 226 |   1
23716 | 226 | 225 |   1
23832 | 226 | 225 |   1
23836 | 211 | 210 |   1
23837 | 219 | 218 |   1
23841 | 253 | 252 |   1
23910 | 255 | 254 |   1
23911 | 255 | 254 |   1
23912 | 255 | 254 |   1
23916 | 255 | 254 |   1
23917 | 255 | 254 |   1
23918 | 255 | 254 |   1
23919 | 255 | 254 |   1
23920 | 255 | 254 |   1
23921 | 255 | 254 |   1
23922 | 255 | 254 |   1
23923 | 255 | 254 |   1
23924 | 255 | 254 |   1
23925 | 255 | 254 |   1
23926 | 255 | 254 |   1
23927 | 255 | 254 |   1
23934 | 254 | 253 |   1
23935 | 254 | 253 |   1
23937 | 255 | 254 |   1
23940 | 255 | 254 |   1
23941 | 255 | 254 |   1
23942 | 255 | 254 |   1
23943 | 255 | 254 |   1
23944 | 255 | 254 |   1
23945 | 255 | 254 |   1
23946 | 255 | 254 |   1
23947 | 255 | 254 |   1
23948 | 255 | 254 |   1
23949 | 255 | 254 |   1
23959 | 254 | 253 |   1
23963 | 253 | 252 |   1
23964 | 254 | 253 |   1
23965 | 254 | 253 |   1
23966 | 253 | 252 |   1
23967 | 252 | 251 |   1
23968 | 251 | 250 |   1
23972 | 241 | 240 |   1
23975 | 232 | 231 |   1
23976 | 229 | 228 |   1
23977 | 227 | 226 |   1
23979 | 224 | 223 |   1
23981 | 221 | 220 |   1
23982 | 220 | 219 |   1
23990 | 236 | 235 |   1
23991 | 238 | 237 |   1
23996 | 250 | 249 |   1
23999 | 253 | 252 |   1
24001 | 254 | 253 |   1
24003 | 255 | 254 |   1
24005 | 255 | 254 |   1
24006 | 255 | 254 |   1
24007 | 255 | 254 |   1
24008 | 255 | 254 |   1
24023 | 255 | 254 |   1
24024 | 255 | 254 |   1
24030 | 251 | 250 |   1
24032 | 233 | 232 |   1
24034 | 226 | 225 |   1
24150 | 226 | 225 |   1
24154 | 210 | 209 |   1
24155 | 217 | 216 |   1
24156 | 232 | 231 |   1
24158 | 250 | 249 |   1
24159 | 253 | 252 |   1
24160 | 255 | 254 |   1
24228 | 255 | 254 |   1
24229 | 255 | 254 |   1
24230 | 255 | 254 |   1
24231 | 255 | 254 |   1
24232 | 255 | 254 |   1
24233 | 255 | 254 |   1
24234 | 255 | 254 |   1
24241 | 255 | 254 |   1
24242 | 255 | 254 |   1
24247 | 254 | 253 |   1
24250 | 253 | 252 |   1
24254 | 254 | 253 |   1
24256 | 255 | 254 |   1
24257 | 255 | 254 |   1
24259 | 254 | 253 |   1
24263 | 253 | 252 |   1
24264 | 253 | 252 |   1
24265 | 253 | 252 |   1
24266 | 253 | 252 |   1
24267 | 253 | 252 |   1
24269 | 252 | 251 |   1
24270 | 252 | 251 |   1
24271 | 252 | 251 |   1
24274 | 253 | 252 |   1
24276 | 253 | 252 |   1
24278 | 250 | 249 |   1
24280 | 251 | 250 |   1
24282 | 254 | 253 |   1
24285 | 254 | 253 |   1
24288 | 252 | 251 |   1
24289 | 250 | 249 |   1
24290 | 249 | 248 |   1
24291 | 248 | 247 |   1
24293 | 245 | 244 |   1
24300 | 238 | 237 |   1
24306 | 244 | 243 |   1
24319 | 255 | 254 |   1
24320 | 255 | 254 |   1
24321 | 255 | 254 |   1
24323 | 255 | 254 |   1
24324 | 255 | 254 |   1
24325 | 255 | 254 |   1
24326 | 255 | 254 |   1
24341 | 255 | 254 |   1
24342 | 255 | 254 |   1
24347 | 253 | 252 |   1
24348 | 250 | 249 |   1
24350 | 232 | 231 |   1
24351 | 226 | 225 |   1
24352 | 226 | 225 |   1
24468 | 226 | 225 |   1
24469 | 225 | 224 |   1
24470 | 223 | 222 |   1
24472 | 209 | 208 |   1
24478 | 255 | 254 |   1
24546 | 255 | 254 |   1
24547 | 255 | 254 |   1
24548 | 255 | 254 |   1
24549 | 255 | 254 |   1
24550 | 255 | 254 |   1
24554 | 254 | 253 |   1
24555 | 254 | 253 |   1
24556 | 254 | 253 |   1
24559 | 255 | 254 |   1
24560 | 255 | 254 |   1
24564 | 254 | 253 |   1
24566 | 253 | 252 |   1
24567 | 252 | 251 |   1
24568 | 252 | 251 |   1
24570 | 252 | 251 |   1
24571 | 251 | 250 |   1
24575 | 246 | 247 |   1
24576 | 243 | 244 |   1
24577 | 239 | 240 |   1
24579 | 235 | 236 |   1
24580 | 234 | 235 |   1
24581 | 232 | 233 |   1
24582 | 232 | 233 |   1
24583 | 231 | 232 |   1
24584 | 231 | 232 |   1
24585 | 231 | 232 |   1
24586 | 231 | 232 |   1
24587 | 230 | 231 |   1
24589 | 231 | 232 |   1
24590 | 232 | 233 |   1
24593 | 238 | 239 |   1
24596 | 242 | 241 |   1
24601 | 252 | 251 |   1
24604 | 253 | 252 |   1
24606 | 253 | 252 |   1
24608 | 252 | 251 |   1
24609 | 252 | 251 |   1
24622 | 251 | 250 |   1
24625 | 252 | 251 |   1
24629 | 254 | 253 |   1
24632 | 255 | 254 |   1
24633 | 255 | 254 |   1
24659 | 255 | 254 |   1
24660 | 255 | 254 |   1
24665 | 253 | 252 |   1
24666 | 250 | 249 |   1
24668 | 231 | 230 |   1
24669 | 226 | 225 |   1
24786 | 226 | 225 |   1
24790 | 209 | 208 |   1
24791 | 215 | 214 |   1
24793 | 242 | 241 |   1
24796 | 255 | 254 |   1
24863 | 255 | 254 |   1
24864 | 255 | 254 |   1
24865 | 255 | 254 |   1
24866 | 255 | 254 |   1
24867 | 255 | 254 |   1
24872 | 254 | 253 |   1
24873 | 254 | 253 |   1
24879 | 254 | 253 |   1
24883 | 250 | 249 |   1
24886 | 240 | 241 |   1
24887 | 237 | 238 |   1
24888 | 233 | 234 |   1
24889 | 230 | 231 |   1
24890 | 228 | 229 |   1
24894 | 216 | 215 |   1
24895 | 210 | 209 |   1
24896 | 206 | 205 |   1
24897 | 205 | 203 |   2
24898 | 202 | 201 |   1
24899 | 200 | 198 |   2
24900 | 199 | 197 |   2
24901 | 198 | 196 |   2
24902 | 198 | 196 |   2
24903 | 198 | 196 |   2
24904 | 198 | 196 |   2
24905 | 198 | 196 |   2
24906 | 199 | 197 |   2
24907 | 200 | 198 |   2
24908 | 201 | 199 |   2
24909 | 203 | 201 |   2
24910 | 206 | 204 |   2
24911 | 209 | 208 |   1
24912 | 213 | 212 |   1
24916 | 225 | 226 |   1
24917 | 228 | 229 |   1
24918 | 230 | 231 |   1
24920 | 236 | 237 |   1
24927 | 252 | 251 |   1
24932 | 253 | 252 |   1
24933 | 253 | 252 |   1
24936 | 254 | 253 |   1
24941 | 254 | 253 |   1
24942 | 254 | 253 |   1
24947 | 255 | 254 |   1
24948 | 255 | 254 |   1
24949 | 255 | 254 |   1
24950 | 255 | 254 |   1
24951 | 255 | 254 |   1
24952 | 255 | 254 |   1
24977 | 255 | 254 |   1
24978 | 255 | 254 |   1
24983 | 253 | 252 |   1
24984 | 250 | 249 |   1
24986 | 231 | 230 |   1
24987 | 226 | 225 |   1
25105 | 226 | 225 |   1
25106 | 224 | 223 |   1
25107 | 216 | 215 |   1
25108 | 209 | 208 |   1
25111 | 242 | 241 |   1
25114 | 255 | 254 |   1
25181 | 255 | 254 |   1
25183 | 254 | 253 |   1
25187 | 254 | 253 |   1
25190 | 254 | 253 |   1
25191 | 254 | 253 |   1
25192 | 254 | 253 |   1
25198 | 242 | 243 |   1
25200 | 231 | 232 |   1
25203 | 219 | 218 |   1
25205 | 207 | 206 |   1
25206 | 202 | 200 |   2
25207 | 198 | 196 |   2
25208 | 197 | 195 |   2
25209 | 195 | 193 |   2
25210 | 193 | 191 |   2
25211 | 191 | 189 |   2
25212 | 189 | 188 |   1
25213 | 186 | 184 |   2
25214 | 183 | 182 |   1
25215 | 183 | 182 |   1
25216 | 182 | 181 |   1
25217 | 181 | 180 |   1
25218 | 180 | 179 |   1
25223 | 180 | 179 |   1
25224 | 181 | 180 |   1
25226 | 182 | 181 |   1
25228 | 184 | 183 |   1
25229 | 186 | 185 |   1
25230 | 188 | 187 |   1
25231 | 191 | 189 |   2
25232 | 192 | 191 |   1
25233 | 194 | 192 |   2
25234 | 195 | 194 |   1
25235 | 197 | 195 |   2
25236 | 199 | 197 |   2
25237 | 202 | 201 |   1
25238 | 208 | 207 |   1
25239 | 215 | 214 |   1
25241 | 224 | 225 |   1
25242 | 228 | 229 |   1
25243 | 232 | 233 |   1
25250 | 252 | 251 |   1
25251 | 253 | 252 |   1
25252 | 253 | 252 |   1
25254 | 254 | 253 |   1
25256 | 255 | 254 |   1
25258 | 255 | 254 |   1
25265 | 255 | 254 |   1
25266 | 255 | 254 |   1
25269 | 255 | 254 |   1
25270 | 255 | 254 |   1
25295 | 255 | 254 |   1
25296 | 255 | 254 |   1
25300 | 254 | 253 |   1
25301 | 253 | 252 |   1
25302 | 250 | 249 |   1
25303 | 242 | 241 |   1
25304 | 232 | 231 |   1
25306 | 226 | 225 |   1
25425 | 216 | 215 |   1
25426 | 209 | 208 |   1
25429 | 242 | 241 |   1
25432 | 255 | 254 |   1
25499 | 255 | 254 |   1
25500 | 254 | 253 |   1
25503 | 254 | 253 |   1
25504 | 254 | 253 |   1
25506 | 253 | 252 |   1
25508 | 252 | 251 |   1
25510 | 250 | 249 |   1
25514 | 229 | 230 |   1
25517 | 208 | 206 |   2
25518 | 201 | 199 |   2
25519 | 197 | 196 |   1
25520 | 195 | 194 |   1
25521 | 192 | 190 |   2
25522 | 188 | 187 |   1
25523 | 185 | 184 |   1
25524 | 182 | 181 |   1
25527 | 180 | 179 |   1
25533 | 180 | 179 |   1
25534 | 180 | 179 |   1
25535 | 180 | 179 |   1
25536 | 180 | 179 |   1
25537 | 180 | 179 |   1
25538 | 180 | 179 |   1
25539 | 180 | 179 |   1
25540 | 180 | 179 |   1
25541 | 180 | 179 |   1
25548 | 180 | 179 |   1
25549 | 180 | 179 |   1
25550 | 180 | 179 |   1
25551 | 180 | 179 |   1
25552 | 180 | 179 |   1
25553 | 180 | 179 |   1
25554 | 181 | 180 |   1
25555 | 183 | 182 |   1
25556 | 186 | 185 |   1
25557 | 189 | 187 |   2
25558 | 192 | 190 |   2
25559 | 195 | 193 |   2
25560 | 198 | 196 |   2
25561 | 203 | 201 |   2
25562 | 210 | 209 |   1
25564 | 223 | 224 |   1
25565 | 228 | 229 |   1
25569 | 249 | 248 |   1
25570 | 251 | 250 |   1
25573 | 253 | 252 |   1
25574 | 254 | 253 |   1
25575 | 255 | 254 |   1
25576 | 255 | 254 |   1
25577 | 255 | 254 |   1
25578 | 255 | 254 |   1
25579 | 255 | 254 |   1
25582 | 255 | 254 |   1
25583 | 255 | 254 |   1
25584 | 255 | 254 |   1
25585 | 255 | 254 |   1
25586 | 255 | 254 |   1
25587 | 255 | 254 |   1
25588 | 255 | 254 |   1
25613 | 255 | 254 |   1
25614 | 255 | 254 |   1
25618 | 254 | 253 |   1
25622 | 232 | 231 |   1
25624 | 226 | 225 |   1
25741 | 226 | 225 |   1
25744 | 209 | 207 |   2
25745 | 215 | 214 |   1
25746 | 230 | 229 |   1
25749 | 253 | 252 |   1
25750 | 255 | 254 |   1
25817 | 255 | 254 |   1
25818 | 254 | 253 |   1
25821 | 254 | 253 |   1
25830 | 213 | 212 |   1
25831 | 205 | 204 |   1
25832 | 199 | 197 |   2
25833 | 195 | 193 |   2
25834 | 190 | 189 |   1
25835 | 185 | 184 |   1
25874 | 180 | 179 |   1
25876 | 179 | 178 |   1
25877 | 180 | 179 |   1
25879 | 183 | 182 |   1
25880 | 187 | 185 |   2
25881 | 190 | 189 |   1
25882 | 194 | 193 |   1
25883 | 199 | 198 |   1
25884 | 206 | 205 |   1
25888 | 236 | 237 |   1
25893 | 253 | 252 |   1
25895 | 254 | 253 |   1
25899 | 255 | 254 |   1
25900 | 255 | 254 |   1
25931 | 255 | 254 |   1
25932 | 255 | 254 |   1
25936 | 254 | 253 |   1
25938 | 251 | 250 |   1
25940 | 233 | 232 |   1
25941 | 227 | 226 |   1
25942 | 226 | 225 |   1
26058 | 226 | 225 |   1
26061 | 214 | 213 |   1
26062 | 208 | 207 |   1
26063 | 215 | 214 |   1
26064 | 230 | 229 |   1
26067 | 253 | 252 |   1
26118 | 255 | 254 |   1
26119 | 255 | 254 |   1
26120 | 255 | 254 |   1
26121 | 255 | 254 |   1
26122 | 255 | 254 |   1
26123 | 255 | 254 |   1
26124 | 255 | 254 |   1
26125 | 255 | 254 |   1
26126 | 255 | 254 |   1
26127 | 255 | 254 |   1
26128 | 255 | 254 |   1
26129 | 255 | 254 |   1
26130 | 255 | 254 |   1
26131 | 255 | 254 |   1
26132 | 255 | 254 |   1
26133 | 255 | 254 |   1
26134 | 255 | 254 |   1
26136 | 254 | 253 |   1
26137 | 253 | 252 |   1
26142 | 233 | 234 |   1
26143 | 224 | 225 |   1
26145 | 206 | 205 |   1
26146 | 199 | 197 |   2
26147 | 193 | 191 |   2
26148 | 188 | 187 |   1
26149 | 184 | 183 |   1
26151 | 180 | 179 |   1
26153 | 180 | 179 |   1
26154 | 180 | 179 |   1
26155 | 180 | 179 |   1
26156 | 180 | 179 |   1
26157 | 180 | 179 |   1
26192 | 180 | 179 |   1
26193 | 180 | 179 |   1
26195 | 180 | 179 |   1
26200 | 180 | 179 |   1
26202 | 185 | 184 |   1
26203 | 190 | 188 |   2
26204 | 195 | 193 |   2
26205 | 201 | 200 |   1
26206 | 209 | 208 |   1
26208 | 225 | 226 |   1
26213 | 251 | 250 |   1
26214 | 252 | 251 |   1
26215 | 253 | 252 |   1
26216 | 254 | 253 |   1
26219 | 255 | 254 |   1
26220 | 255 | 254 |   1
26221 | 255 | 254 |   1
26222 | 255 | 254 |   1
26223 | 255 | 254 |   1
26224 | 255 | 254 |   1
26225 | 255 | 254 |   1
26226 | 255 | 254 |   1
26227 | 255 | 254 |   1
26228 | 255 | 254 |   1
26229 | 255 | 254 |   1
26249 | 255 | 254 |   1
26250 | 255 | 254 |   1
26251 | 255 | 254 |   1
26254 | 254 | 253 |   1
26258 | 234 | 233 |   1
26260 | 226 | 225 |   1
26376 | 226 | 225 |   1
26380 | 207 | 206 |   1
26385 | 253 | 252 |   1
26436 | 255 | 254 |   1
26437 | 255 | 254 |   1
26452 | 254 | 253 |   1
26457 | 233 | 234 |   1
26459 | 214 | 213 |   1
26460 | 204 | 203 |   1
26461 | 196 | 194 |   2
26462 | 189 | 188 |   1
26463 | 185 | 184 |   1
26465 | 180 | 179 |   1
26471 | 180 | 179 |   1
26512 | 180 | 179 |   1
26513 | 180 | 179 |   1
26516 | 180 | 179 |   1
26518 | 180 | 179 |   1
26519 | 180 | 179 |   1
26520 | 180 | 179 |   1
26521 | 180 | 179 |   1
26523 | 183 | 182 |   1
26524 | 186 | 185 |   1
26525 | 191 | 190 |   1
26526 | 198 | 196 |   2
26527 | 206 | 205 |   1
26532 | 246 | 245 |   1
26538 | 254 | 253 |   1
26547 | 255 | 254 |   1
26567 | 255 | 254 |   1
26568 | 255 | 254 |   1
26569 | 255 | 254 |   1
26570 | 255 | 254 |   1
26573 | 254 | 253 |   1
26576 | 235 | 234 |   1
26577 | 228 | 227 |   1
26694 | 226 | 225 |   1
26697 | 210 | 209 |   1
26698 | 207 | 206 |   1
26700 | 231 | 230 |   1
26701 | 243 | 242 |   1
26703 | 253 | 252 |   1
26751 | 255 | 254 |   1
26752 | 255 | 254 |   1
26753 | 255 | 254 |   1
26754 | 255 | 254 |   1
26755 | 255 | 254 |   1
26766 | 254 | 253 |   1
26767 | 254 | 253 |   1
26773 | 226 | 227 |   1
26774 | 216 | 215 |   1
26775 | 204 | 203 |   1
26776 | 194 | 193 |   1
26777 | 188 | 187 |   1
26778 | 184 | 183 |   1
26779 | 181 | 180 |   1
26780 | 180 | 179 |   1
26781 | 180 | 179 |   1
26782 | 180 | 179 |   1
26783 | 180 | 179 |   1
26786 | 180 | 179 |   1
26787 | 180 | 179 |   1
26788 | 180 | 179 |   1
26831 | 180 | 179 |   1
26832 | 180 | 179 |   1
26833 | 180 | 179 |   1
26834 | 180 | 179 |   1
26838 | 180 | 179 |   1
26839 | 180 | 179 |   1
26840 | 180 | 179 |   1
26841 | 180 | 179 |   1
26842 | 180 | 179 |   1
26844 | 182 | 181 |   1
26845 | 185 | 184 |   1
26846 | 190 | 189 |   1
26847 | 197 | 196 |   1
26848 | 207 | 206 |   1
26850 | 226 | 227 |   1
26858 | 254 | 253 |   1
26859 | 254 | 253 |   1
26860 | 254 | 253 |   1
26865 | 255 | 254 |   1
26887 | 255 | 254 |   1
26888 | 255 | 254 |   1
26891 | 254 | 253 |   1
26892 | 252 | 251 |   1
26895 | 229 | 228 |   1
27012 | 226 | 225 |   1
27013 | 225 | 224 |   1
27015 | 208 | 207 |   1
27017 | 218 | 217 |   1
27021 | 253 | 252 |   1
27069 | 255 | 254 |   1
27070 | 255 | 254 |   1
27071 | 255 | 254 |   1
27072 | 255 | 254 |   1
27073 | 255 | 254 |   1
27074 | 255 | 254 |   1
27082 | 254 | 253 |   1
27084 | 253 | 252 |   1
27087 | 240 | 241 |   1
27088 | 230 | 231 |   1
27089 | 219 | 218 |   1
27090 | 208 | 206 |   2
27091 | 198 | 196 |   2
27092 | 189 | 188 |   1
27093 | 183 | 182 |   1
27094 | 180 | 179 |   1
27096 | 180 | 179 |   1
27161 | 180 | 179 |   1
27164 | 180 | 179 |   1
27165 | 182 | 181 |   1
27166 | 185 | 184 |   1
27167 | 191 | 190 |   1
27168 | 200 | 198 |   2
27169 | 209 | 208 |   1
27171 | 230 | 231 |   1
27172 | 239 | 240 |   1
27175 | 251 | 250 |   1
27177 | 253 | 252 |   1
27179 | 254 | 253 |   1
27181 | 255 | 254 |   1
27182 | 255 | 254 |   1
27183 | 255 | 254 |   1
27205 | 255 | 254 |   1
27206 | 255 | 254 |   1
27213 | 230 | 229 |   1
27330 | 226 | 225 |   1
27331 | 225 | 224 |   1
27333 | 206 | 205 |   1
27335 | 220 | 219 |   1
27338 | 251 | 250 |   1
27340 | 255 | 254 |   1
27387 | 255 | 254 |   1
27390 | 255 | 254 |   1
27391 | 255 | 254 |   1
27400 | 254 | 253 |   1
27404 | 226 | 227 |   1
27406 | 202 | 200 |   2
27407 | 192 | 191 |   1
27408 | 186 | 185 |   1
27412 | 180 | 179 |   1
27479 | 180 | 179 |   1
27481 | 180 | 179 |   1
27485 | 180 | 179 |   1
27486 | 183 | 182 |   1
27487 | 187 | 186 |   1
27488 | 194 | 193 |   1
27489 | 204 | 203 |   1
27496 | 252 | 251 |   1
27498 | 254 | 253 |   1
27500 | 255 | 254 |   1
27501 | 255 | 254 |   1
27523 | 255 | 254 |   1
27524 | 255 | 254 |   1
27526 | 254 | 253 |   1
27527 | 254 | 253 |   1
27528 | 253 | 252 |   1
27530 | 241 | 240 |   1
27531 | 231 | 230 |   1
27534 | 226 | 225 |   1
27535 | 226 | 225 |   1
27536 | 226 | 225 |   1
27651 | 205 | 203 |   2
27652 | 209 | 208 |   1
27653 | 223 | 222 |   1
27654 | 237 | 236 |   1
27657 | 254 | 253 |   1
27658 | 255 | 254 |   1
27705 | 255 | 254 |   1
27708 | 255 | 254 |   1
27709 | 255 | 254 |   1
27711 | 254 | 253 |   1
27712 | 254 | 253 |   1
27715 | 254 | 253 |   1
27721 | 209 | 207 |   2
27722 | 198 | 196 |   2
27723 | 190 | 188 |   2
27727 | 180 | 179 |   1
27730 | 180 | 179 |   1
27797 | 180 | 179 |   1
27798 | 180 | 179 |   1
27799 | 180 | 179 |   1
27800 | 180 | 179 |   1
27801 | 180 | 179 |   1
27802 | 180 | 179 |   1
27804 | 180 | 179 |   1
27806 | 181 | 180 |   1
27807 | 185 | 184 |   1
27808 | 191 | 190 |   1
27809 | 200 | 198 |   2
27817 | 253 | 252 |   1
27818 | 254 | 253 |   1
27820 | 255 | 254 |   1
27821 | 255 | 254 |   1
27822 | 255 | 254 |   1
27823 | 255 | 254 |   1
27824 | 255 | 254 |   1
27841 | 255 | 254 |   1
27842 | 255 | 254 |   1
27844 | 254 | 253 |   1
27845 | 254 | 253 |   1
27850 | 227 | 226 |   1
27852 | 226 | 225 |   1
27853 | 225 | 224 |   1
27855 | 226 | 225 |   1
27966 | 226 | 225 |   1
27969 | 203 | 202 |   1
27971 | 227 | 226 |   1
27976 | 255 | 254 |   1
28023 | 255 | 254 |   1
28026 | 255 | 254 |   1
28027 | 255 | 254 |   1
28029 | 254 | 253 |   1
28030 | 254 | 253 |   1
28031 | 254 | 253 |   1
28033 | 252 | 251 |   1
28035 | 237 | 238 |   1
28037 | 209 | 208 |   1
28038 | 196 | 194 |   2
28039 | 186 | 185 |   1
28044 | 180 | 179 |   1
28045 | 180 | 179 |   1
28117 | 180 | 179 |   1
28118 | 180 | 179 |   1
28119 | 180 | 179 |   1
28125 | 180 | 179 |   1
28126 | 180 | 179 |   1
28127 | 182 | 181 |   1
28128 | 188 | 187 |   1
28129 | 198 | 197 |   1
28130 | 211 | 210 |   1
28131 | 223 | 224 |   1
28134 | 247 | 246 |   1
28135 | 250 | 249 |   1
28137 | 254 | 253 |   1
28139 | 255 | 254 |   1
28140 | 255 | 254 |   1
28141 | 255 | 254 |   1
28142 | 255 | 254 |   1
28159 | 255 | 254 |   1
28164 | 254 | 253 |   1
28167 | 235 | 234 |   1
28168 | 228 | 227 |   1
28170 | 226 | 225 |   1
28171 | 225 | 224 |   1
28173 | 226 | 225 |   1
28286 | 206 | 205 |   1
28287 | 204 | 203 |   1
28290 | 243 | 242 |   1
28291 | 250 | 249 |   1
28292 | 253 | 252 |   1
28294 | 255 | 254 |   1
28295 | 255 | 254 |   1
28341 | 255 | 254 |   1
28344 | 255 | 254 |   1
28345 | 255 | 254 |   1
28346 | 255 | 254 |   1
